Data Year,Fuel Type,ZIP,Number of Vehicles
2023,Plug-in Hybrid (PHEV),90245,308
2023,Plug-in Hybrid (PHEV),90247,239
2023,Plug-in Hybrid (PHEV),90248,118
2023,Plug-in Hybrid (PHEV),90249,179
2023,Plug-in Hybrid (PHEV),90250,603
2023,Plug-in Hybrid (PHEV),90251,2
2023,Plug-in Hybrid (PHEV),90254,458
2023,Plug-in Hybrid (PHEV),90255,181
2023,Plug-in Hybrid (PHEV),90260,201
2023,Plug-in Hybrid (PHEV),90262,168
2023,Plug-in Hybrid (PHEV),90263,2
2023,Plug-in Hybrid (PHEV),90264,7
2023,Plug-in Hybrid (PHEV),90265,364
2023,Plug-in Hybrid (PHEV),90266,1025
2023,Plug-in Hybrid (PHEV),90267,7
2023,Plug-in Hybrid (PHEV),90270,55
2023,Plug-in Hybrid (PHEV),90272,703
2023,Plug-in Hybrid (PHEV),90274,689
2023,Plug-in Hybrid (PHEV),90275,950
2023,Plug-in Hybrid (PHEV),90277,703
2023,Plug-in Hybrid (PHEV),90278,831
2023,Plug-in Hybrid (PHEV),90280,285
2023,Plug-in Hybrid (PHEV),90290,184
2023,Plug-in Hybrid (PHEV),90291,575
2023,Plug-in Hybrid (PHEV),90292,504
2023,Plug-in Hybrid (PHEV),90293,229
2023,Plug-in Hybrid (PHEV),90294,3
2023,Plug-in Hybrid (PHEV),90295,10
2023,Plug-in Hybrid (PHEV),90301,733
2023,Plug-in Hybrid (PHEV),90302,162
2023,Plug-in Hybrid (PHEV),90303,94
2023,Plug-in Hybrid (PHEV),90304,76
2023,Plug-in Hybrid (PHEV),90305,100
2023,Plug-in Hybrid (PHEV),90308,1
2023,Plug-in Hybrid (PHEV),90309,1
2023,Plug-in Hybrid (PHEV),90401,112
2023,Plug-in Hybrid (PHEV),90402,360
2023,Plug-in Hybrid (PHEV),90403,504
2023,Plug-in Hybrid (PHEV),90404,274
2023,Plug-in Hybrid (PHEV),90405,628
2023,Plug-in Hybrid (PHEV),90406,2
2023,Plug-in Hybrid (PHEV),90408,2
2023,Plug-in Hybrid (PHEV),90409,3
2023,Plug-in Hybrid (PHEV),90501,467
2023,Plug-in Hybrid (PHEV),90502,138
2023,Plug-in Hybrid (PHEV),90503,669
2023,Plug-in Hybrid (PHEV),90504,398
2023,Plug-in Hybrid (PHEV),90505,529
2023,Plug-in Hybrid (PHEV),90506,1
2023,Plug-in Hybrid (PHEV),90510,2
2023,Plug-in Hybrid (PHEV),90601,304
2023,Plug-in Hybrid (PHEV),90602,190
2023,Plug-in Hybrid (PHEV),90603,215
2023,Plug-in Hybrid (PHEV),90604,272
2023,Plug-in Hybrid (PHEV),90605,218
2023,Plug-in Hybrid (PHEV),90606,165
2023,Plug-in Hybrid (PHEV),90607,1
2023,Plug-in Hybrid (PHEV),90608,2
2023,Plug-in Hybrid (PHEV),90609,3
2023,Plug-in Hybrid (PHEV),90620,414
2023,Plug-in Hybrid (PHEV),90621,318
2023,Plug-in Hybrid (PHEV),90622,1
2023,Plug-in Hybrid (PHEV),90623,227
2023,Plug-in Hybrid (PHEV),90630,674
2023,Plug-in Hybrid (PHEV),90631,568
2023,Plug-in Hybrid (PHEV),90632,3
2023,Plug-in Hybrid (PHEV),90633,1
2023,Plug-in Hybrid (PHEV),90637,2
2023,Plug-in Hybrid (PHEV),90638,464
2023,Plug-in Hybrid (PHEV),90640,368
2023,Plug-in Hybrid (PHEV),90650,574
2023,Plug-in Hybrid (PHEV),90651,2
2023,Plug-in Hybrid (PHEV),90660,263
2023,Plug-in Hybrid (PHEV),90670,176
2023,Plug-in Hybrid (PHEV),90680,161
2023,Plug-in Hybrid (PHEV),90701,108
2023,Plug-in Hybrid (PHEV),90703,859
2023,Plug-in Hybrid (PHEV),90704,8
2023,Plug-in Hybrid (PHEV),90706,396
2023,Plug-in Hybrid (PHEV),90707,1
2023,Plug-in Hybrid (PHEV),90710,195
2023,Plug-in Hybrid (PHEV),90712,289
2023,Plug-in Hybrid (PHEV),90713,258
2023,Plug-in Hybrid (PHEV),90714,2
2023,Plug-in Hybrid (PHEV),90715,122
2023,Plug-in Hybrid (PHEV),90716,53
2023,Plug-in Hybrid (PHEV),90717,180
2023,Plug-in Hybrid (PHEV),90720,466
2023,Plug-in Hybrid (PHEV),90723,202
2023,Plug-in Hybrid (PHEV),90731,430
2023,Plug-in Hybrid (PHEV),90732,279
2023,Plug-in Hybrid (PHEV),90733,2
2023,Plug-in Hybrid (PHEV),90734,3
2023,Plug-in Hybrid (PHEV),90740,418
2023,Plug-in Hybrid (PHEV),90742,28
2023,Plug-in Hybrid (PHEV),90743,15
2023,Plug-in Hybrid (PHEV),90744,148
2023,Plug-in Hybrid (PHEV),90745,359
2023,Plug-in Hybrid (PHEV),90746,188
2023,Plug-in Hybrid (PHEV),90748,4
2023,Plug-in Hybrid (PHEV),90749,1
2023,Plug-in Hybrid (PHEV),90755,170
2023,Plug-in Hybrid (PHEV),90801,3
2023,Plug-in Hybrid (PHEV),90802,353
2023,Plug-in Hybrid (PHEV),90803,604
2023,Plug-in Hybrid (PHEV),90804,264
2023,Plug-in Hybrid (PHEV),90805,363
2023,Plug-in Hybrid (PHEV),90806,299
2023,Plug-in Hybrid (PHEV),90807,421
2023,Plug-in Hybrid (PHEV),90808,628
2023,Plug-in Hybrid (PHEV),90809,3
2023,Plug-in Hybrid (PHEV),90810,141
2023,Plug-in Hybrid (PHEV),90813,143
2023,Plug-in Hybrid (PHEV),90814,303
2023,Plug-in Hybrid (PHEV),90815,587
2023,Plug-in Hybrid (PHEV),90831,1
2023,Plug-in Hybrid (PHEV),90832,2
2023,Plug-in Hybrid (PHEV),90853,1
2023,Plug-in Hybrid (PHEV),90895,1
2023,Plug-in Hybrid (PHEV),91001,669
2023,Plug-in Hybrid (PHEV),91003,2
2023,Plug-in Hybrid (PHEV),91006,575
2023,Plug-in Hybrid (PHEV),91007,470
2023,Plug-in Hybrid (PHEV),91008,27
2023,Plug-in Hybrid (PHEV),91009,2
2023,Plug-in Hybrid (PHEV),91010,248
2023,Plug-in Hybrid (PHEV),91011,491
2023,Plug-in Hybrid (PHEV),91012,6
2023,Plug-in Hybrid (PHEV),91016,482
2023,Plug-in Hybrid (PHEV),91017,3
2023,Plug-in Hybrid (PHEV),91020,99
2023,Plug-in Hybrid (PHEV),91021,1
2023,Plug-in Hybrid (PHEV),91024,219
2023,Plug-in Hybrid (PHEV),91025,3
2023,Plug-in Hybrid (PHEV),91030,521
2023,Plug-in Hybrid (PHEV),91031,12
2023,Plug-in Hybrid (PHEV),91040,351
2023,Plug-in Hybrid (PHEV),91041,1
2023,Plug-in Hybrid (PHEV),91042,345
2023,Plug-in Hybrid (PHEV),91043,3
2023,Plug-in Hybrid (PHEV),91046,1
2023,Plug-in Hybrid (PHEV),91066,8
2023,Plug-in Hybrid (PHEV),91077,1
2023,Plug-in Hybrid (PHEV),91101,289
2023,Plug-in Hybrid (PHEV),91102,2
2023,Plug-in Hybrid (PHEV),91103,252
2023,Plug-in Hybrid (PHEV),91104,499
2023,Plug-in Hybrid (PHEV),91105,338
2023,Plug-in Hybrid (PHEV),91106,342
2023,Plug-in Hybrid (PHEV),91107,536
2023,Plug-in Hybrid (PHEV),91108,305
2023,Plug-in Hybrid (PHEV),91109,5
2023,Plug-in Hybrid (PHEV),91115,2
2023,Plug-in Hybrid (PHEV),91116,3
2023,Plug-in Hybrid (PHEV),91117,1
2023,Plug-in Hybrid (PHEV),91118,2
2023,Plug-in Hybrid (PHEV),91201,329
2023,Plug-in Hybrid (PHEV),91202,319
2023,Plug-in Hybrid (PHEV),91203,178
2023,Plug-in Hybrid (PHEV),91204,241
2023,Plug-in Hybrid (PHEV),91205,437
2023,Plug-in Hybrid (PHEV),91206,506
2023,Plug-in Hybrid (PHEV),91207,199
2023,Plug-in Hybrid (PHEV),91208,316
2023,Plug-in Hybrid (PHEV),91209,4
2023,Plug-in Hybrid (PHEV),91210,9
2023,Plug-in Hybrid (PHEV),91214,536
2023,Plug-in Hybrid (PHEV),91221,3
2023,Plug-in Hybrid (PHEV),91224,2
2023,Plug-in Hybrid (PHEV),91225,2
2023,Plug-in Hybrid (PHEV),91226,4
2023,Plug-in Hybrid (PHEV),91301,523
2023,Plug-in Hybrid (PHEV),91302,572
2023,Plug-in Hybrid (PHEV),91303,166
2023,Plug-in Hybrid (PHEV),91304,485
2023,Plug-in Hybrid (PHEV),91306,364
2023,Plug-in Hybrid (PHEV),91307,376
2023,Plug-in Hybrid (PHEV),91308,3
2023,Plug-in Hybrid (PHEV),91310,1
2023,Plug-in Hybrid (PHEV),91311,579
2023,Plug-in Hybrid (PHEV),91313,1
2023,Plug-in Hybrid (PHEV),91316,476
2023,Plug-in Hybrid (PHEV),91319,1
2023,Plug-in Hybrid (PHEV),91320,650
2023,Plug-in Hybrid (PHEV),91321,328
2023,Plug-in Hybrid (PHEV),91322,2
2023,Plug-in Hybrid (PHEV),91324,348
2023,Plug-in Hybrid (PHEV),91325,424
2023,Plug-in Hybrid (PHEV),91326,778
2023,Plug-in Hybrid (PHEV),91327,3
2023,Plug-in Hybrid (PHEV),91328,3
2023,Plug-in Hybrid (PHEV),91330,1
2023,Plug-in Hybrid (PHEV),91331,378
2023,Plug-in Hybrid (PHEV),91333,1
2023,Plug-in Hybrid (PHEV),91334,1
2023,Plug-in Hybrid (PHEV),91335,565
2023,Plug-in Hybrid (PHEV),91337,1
2023,Plug-in Hybrid (PHEV),91340,164
2023,Plug-in Hybrid (PHEV),91341,1
2023,Plug-in Hybrid (PHEV),91342,659
2023,Plug-in Hybrid (PHEV),91343,505
2023,Plug-in Hybrid (PHEV),91344,744
2023,Plug-in Hybrid (PHEV),91345,138
2023,Plug-in Hybrid (PHEV),91350,757
2023,Plug-in Hybrid (PHEV),91351,324
2023,Plug-in Hybrid (PHEV),91352,342
2023,Plug-in Hybrid (PHEV),91354,668
2023,Plug-in Hybrid (PHEV),91355,527
2023,Plug-in Hybrid (PHEV),91356,469
2023,Plug-in Hybrid (PHEV),91357,2
2023,Plug-in Hybrid (PHEV),91359,8
2023,Plug-in Hybrid (PHEV),91360,544
2023,Plug-in Hybrid (PHEV),91361,404
2023,Plug-in Hybrid (PHEV),91362,609
2023,Plug-in Hybrid (PHEV),91364,534
2023,Plug-in Hybrid (PHEV),91365,2
2023,Plug-in Hybrid (PHEV),91367,660
2023,Plug-in Hybrid (PHEV),91372,2
2023,Plug-in Hybrid (PHEV),91376,4
2023,Plug-in Hybrid (PHEV),91377,257
2023,Plug-in Hybrid (PHEV),91380,8
2023,Plug-in Hybrid (PHEV),91381,458
2023,Plug-in Hybrid (PHEV),91384,303
2023,Plug-in Hybrid (PHEV),91385,2
2023,Plug-in Hybrid (PHEV),91386,3
2023,Plug-in Hybrid (PHEV),91387,604
2023,Plug-in Hybrid (PHEV),91390,321
2023,Plug-in Hybrid (PHEV),91392,1
2023,Plug-in Hybrid (PHEV),91393,1
2023,Plug-in Hybrid (PHEV),91394,1
2023,Plug-in Hybrid (PHEV),91395,1
2023,Plug-in Hybrid (PHEV),91401,518
2023,Plug-in Hybrid (PHEV),91402,285
2023,Plug-in Hybrid (PHEV),91403,522
2023,Plug-in Hybrid (PHEV),91405,771
2023,Plug-in Hybrid (PHEV),91406,476
2023,Plug-in Hybrid (PHEV),91408,1
2023,Plug-in Hybrid (PHEV),91409,4
2023,Plug-in Hybrid (PHEV),91411,283
2023,Plug-in Hybrid (PHEV),91412,1
2023,Plug-in Hybrid (PHEV),91413,6
2023,Plug-in Hybrid (PHEV),91416,1
2023,Plug-in Hybrid (PHEV),91423,624
2023,Plug-in Hybrid (PHEV),91426,6
2023,Plug-in Hybrid (PHEV),91436,458
2023,Plug-in Hybrid (PHEV),91501,291
2023,Plug-in Hybrid (PHEV),91502,137
2023,Plug-in Hybrid (PHEV),91503,3
2023,Plug-in Hybrid (PHEV),91504,356
2023,Plug-in Hybrid (PHEV),91505,463
2023,Plug-in Hybrid (PHEV),91506,308
2023,Plug-in Hybrid (PHEV),91510,7
2023,Plug-in Hybrid (PHEV),91601,462
2023,Plug-in Hybrid (PHEV),91602,361
2023,Plug-in Hybrid (PHEV),91603,2
2023,Plug-in Hybrid (PHEV),91604,748
2023,Plug-in Hybrid (PHEV),91605,396
2023,Plug-in Hybrid (PHEV),91606,383
2023,Plug-in Hybrid (PHEV),91607,432
2023,Plug-in Hybrid (PHEV),91608,2
2023,Plug-in Hybrid (PHEV),91610,2
2023,Plug-in Hybrid (PHEV),91614,5
2023,Plug-in Hybrid (PHEV),91617,3
2023,Plug-in Hybrid (PHEV),91701,406
2023,Plug-in Hybrid (PHEV),91702,403
2023,Plug-in Hybrid (PHEV),91706,428
2023,Plug-in Hybrid (PHEV),91708,244
2023,Plug-in Hybrid (PHEV),91709,1198
2023,Plug-in Hybrid (PHEV),91710,718
2023,Plug-in Hybrid (PHEV),91711,657
2023,Plug-in Hybrid (PHEV),91715,8
2023,Plug-in Hybrid (PHEV),91722,277
2023,Plug-in Hybrid (PHEV),91723,154
2023,Plug-in Hybrid (PHEV),91724,301
2023,Plug-in Hybrid (PHEV),91729,18
2023,Plug-in Hybrid (PHEV),91730,654
2023,Plug-in Hybrid (PHEV),91731,181
2023,Plug-in Hybrid (PHEV),91732,386
2023,Plug-in Hybrid (PHEV),91733,269
2023,Plug-in Hybrid (PHEV),91734,5
2023,Plug-in Hybrid (PHEV),91737,346
2023,Plug-in Hybrid (PHEV),91739,613
2023,Plug-in Hybrid (PHEV),91740,244
2023,Plug-in Hybrid (PHEV),91741,368
2023,Plug-in Hybrid (PHEV),91744,393
2023,Plug-in Hybrid (PHEV),91745,724
2023,Plug-in Hybrid (PHEV),91746,206
2023,Plug-in Hybrid (PHEV),91747,1
2023,Plug-in Hybrid (PHEV),91748,609
2023,Plug-in Hybrid (PHEV),91749,2
2023,Plug-in Hybrid (PHEV),91750,413
2023,Plug-in Hybrid (PHEV),91752,318
2023,Plug-in Hybrid (PHEV),91754,442
2023,Plug-in Hybrid (PHEV),91755,309
2023,Plug-in Hybrid (PHEV),91759,2
2023,Plug-in Hybrid (PHEV),91761,571
2023,Plug-in Hybrid (PHEV),91762,455
2023,Plug-in Hybrid (PHEV),91763,217
2023,Plug-in Hybrid (PHEV),91764,255
2023,Plug-in Hybrid (PHEV),91765,846
2023,Plug-in Hybrid (PHEV),91766,418
2023,Plug-in Hybrid (PHEV),91767,277
2023,Plug-in Hybrid (PHEV),91768,190
2023,Plug-in Hybrid (PHEV),91769,3
2023,Plug-in Hybrid (PHEV),91770,711
2023,Plug-in Hybrid (PHEV),91773,410
2023,Plug-in Hybrid (PHEV),91775,354
2023,Plug-in Hybrid (PHEV),91776,383
2023,Plug-in Hybrid (PHEV),91778,5
2023,Plug-in Hybrid (PHEV),91780,532
2023,Plug-in Hybrid (PHEV),91784,487
2023,Plug-in Hybrid (PHEV),91785,4
2023,Plug-in Hybrid (PHEV),91786,479
2023,Plug-in Hybrid (PHEV),91788,8
2023,Plug-in Hybrid (PHEV),91789,776
2023,Plug-in Hybrid (PHEV),91790,418
2023,Plug-in Hybrid (PHEV),91791,425
2023,Plug-in Hybrid (PHEV),91792,252
2023,Plug-in Hybrid (PHEV),91793,7
2023,Plug-in Hybrid (PHEV),91801,565
2023,Plug-in Hybrid (PHEV),91802,16
2023,Plug-in Hybrid (PHEV),91803,387
2023,Plug-in Hybrid (PHEV),91901,144
2023,Plug-in Hybrid (PHEV),91902,195
2023,Plug-in Hybrid (PHEV),91903,2
2023,Plug-in Hybrid (PHEV),91905,7
2023,Plug-in Hybrid (PHEV),91906,14
2023,Plug-in Hybrid (PHEV),91908,2
2023,Plug-in Hybrid (PHEV),91910,492
2023,Plug-in Hybrid (PHEV),91911,374
2023,Plug-in Hybrid (PHEV),91912,6
2023,Plug-in Hybrid (PHEV),91913,546
2023,Plug-in Hybrid (PHEV),91914,238
2023,Plug-in Hybrid (PHEV),91915,344
2023,Plug-in Hybrid (PHEV),91916,15
2023,Plug-in Hybrid (PHEV),91917,7
2023,Plug-in Hybrid (PHEV),91921,3
2023,Plug-in Hybrid (PHEV),91931,3
2023,Plug-in Hybrid (PHEV),91932,126
2023,Plug-in Hybrid (PHEV),91933,2
2023,Plug-in Hybrid (PHEV),91934,3
2023,Plug-in Hybrid (PHEV),91935,109
2023,Plug-in Hybrid (PHEV),91941,378
2023,Plug-in Hybrid (PHEV),91942,308
2023,Plug-in Hybrid (PHEV),91943,2
2023,Plug-in Hybrid (PHEV),91944,2
2023,Plug-in Hybrid (PHEV),91945,137
2023,Plug-in Hybrid (PHEV),91946,1
2023,Plug-in Hybrid (PHEV),91948,2
2023,Plug-in Hybrid (PHEV),91950,166
2023,Plug-in Hybrid (PHEV),91962,13
2023,Plug-in Hybrid (PHEV),91963,2
2023,Plug-in Hybrid (PHEV),91976,1
2023,Plug-in Hybrid (PHEV),91977,303
2023,Plug-in Hybrid (PHEV),91978,74
2023,Plug-in Hybrid (PHEV),91979,2
2023,Plug-in Hybrid (PHEV),91980,4
2023,Plug-in Hybrid (PHEV),92003,77
2023,Plug-in Hybrid (PHEV),92004,20
2023,Plug-in Hybrid (PHEV),92007,205
2023,Plug-in Hybrid (PHEV),92008,449
2023,Plug-in Hybrid (PHEV),92009,877
2023,Plug-in Hybrid (PHEV),92010,298
2023,Plug-in Hybrid (PHEV),92011,452
2023,Plug-in Hybrid (PHEV),92013,10
2023,Plug-in Hybrid (PHEV),92014,395
2023,Plug-in Hybrid (PHEV),92018,6
2023,Plug-in Hybrid (PHEV),92019,338
2023,Plug-in Hybrid (PHEV),92020,386
2023,Plug-in Hybrid (PHEV),92021,338
2023,Plug-in Hybrid (PHEV),92022,3
2023,Plug-in Hybrid (PHEV),92023,10
2023,Plug-in Hybrid (PHEV),92024,991
2023,Plug-in Hybrid (PHEV),92025,379
2023,Plug-in Hybrid (PHEV),92026,437
2023,Plug-in Hybrid (PHEV),92027,390
2023,Plug-in Hybrid (PHEV),92028,574
2023,Plug-in Hybrid (PHEV),92029,339
2023,Plug-in Hybrid (PHEV),92030,2
2023,Plug-in Hybrid (PHEV),92033,3
2023,Plug-in Hybrid (PHEV),92036,28
2023,Plug-in Hybrid (PHEV),92037,730
2023,Plug-in Hybrid (PHEV),92038,10
2023,Plug-in Hybrid (PHEV),92039,3
2023,Plug-in Hybrid (PHEV),92040,240
2023,Plug-in Hybrid (PHEV),92046,5
2023,Plug-in Hybrid (PHEV),92049,1
2023,Plug-in Hybrid (PHEV),92051,3
2023,Plug-in Hybrid (PHEV),92052,7
2023,Plug-in Hybrid (PHEV),92054,334
2023,Plug-in Hybrid (PHEV),92055,5
2023,Plug-in Hybrid (PHEV),92056,559
2023,Plug-in Hybrid (PHEV),92057,513
2023,Plug-in Hybrid (PHEV),92058,230
2023,Plug-in Hybrid (PHEV),92059,11
2023,Plug-in Hybrid (PHEV),92060,7
2023,Plug-in Hybrid (PHEV),92061,23
2023,Plug-in Hybrid (PHEV),92064,672
2023,Plug-in Hybrid (PHEV),92065,316
2023,Plug-in Hybrid (PHEV),92066,1
2023,Plug-in Hybrid (PHEV),92067,269
2023,Plug-in Hybrid (PHEV),92068,3
2023,Plug-in Hybrid (PHEV),92069,423
2023,Plug-in Hybrid (PHEV),92070,5
2023,Plug-in Hybrid (PHEV),92071,424
2023,Plug-in Hybrid (PHEV),92072,1
2023,Plug-in Hybrid (PHEV),92075,260
2023,Plug-in Hybrid (PHEV),92078,717
2023,Plug-in Hybrid (PHEV),92079,5
2023,Plug-in Hybrid (PHEV),92081,327
2023,Plug-in Hybrid (PHEV),92082,229
2023,Plug-in Hybrid (PHEV),92083,195
2023,Plug-in Hybrid (PHEV),92084,380
2023,Plug-in Hybrid (PHEV),92085,3
2023,Plug-in Hybrid (PHEV),92086,12
2023,Plug-in Hybrid (PHEV),92088,2
2023,Plug-in Hybrid (PHEV),92091,33
2023,Plug-in Hybrid (PHEV),92092,10
2023,Plug-in Hybrid (PHEV),92093,9
2023,Plug-in Hybrid (PHEV),92101,597
2023,Plug-in Hybrid (PHEV),92102,203
2023,Plug-in Hybrid (PHEV),92103,534
2023,Plug-in Hybrid (PHEV),92104,421
2023,Plug-in Hybrid (PHEV),92105,385
2023,Plug-in Hybrid (PHEV),92106,268
2023,Plug-in Hybrid (PHEV),92107,312
2023,Plug-in Hybrid (PHEV),92108,283
2023,Plug-in Hybrid (PHEV),92109,477
2023,Plug-in Hybrid (PHEV),92110,278
2023,Plug-in Hybrid (PHEV),92111,484
2023,Plug-in Hybrid (PHEV),92112,2
2023,Plug-in Hybrid (PHEV),92113,83
2023,Plug-in Hybrid (PHEV),92114,243
2023,Plug-in Hybrid (PHEV),92115,372
2023,Plug-in Hybrid (PHEV),92116,321
2023,Plug-in Hybrid (PHEV),92117,534
2023,Plug-in Hybrid (PHEV),92118,220
2023,Plug-in Hybrid (PHEV),92119,235
2023,Plug-in Hybrid (PHEV),92120,418
2023,Plug-in Hybrid (PHEV),92121,107
2023,Plug-in Hybrid (PHEV),92122,532
2023,Plug-in Hybrid (PHEV),92123,428
2023,Plug-in Hybrid (PHEV),92124,330
2023,Plug-in Hybrid (PHEV),92126,659
2023,Plug-in Hybrid (PHEV),92127,883
2023,Plug-in Hybrid (PHEV),92128,650
2023,Plug-in Hybrid (PHEV),92129,878
2023,Plug-in Hybrid (PHEV),92130,1242
2023,Plug-in Hybrid (PHEV),92131,680
2023,Plug-in Hybrid (PHEV),92135,1
2023,Plug-in Hybrid (PHEV),92136,3
2023,Plug-in Hybrid (PHEV),92137,3
2023,Plug-in Hybrid (PHEV),92138,1
2023,Plug-in Hybrid (PHEV),92139,139
2023,Plug-in Hybrid (PHEV),92142,2
2023,Plug-in Hybrid (PHEV),92143,3
2023,Plug-in Hybrid (PHEV),92150,8
2023,Plug-in Hybrid (PHEV),92153,5
2023,Plug-in Hybrid (PHEV),92154,464
2023,Plug-in Hybrid (PHEV),92155,1
2023,Plug-in Hybrid (PHEV),92160,1
2023,Plug-in Hybrid (PHEV),92163,4
2023,Plug-in Hybrid (PHEV),92165,4
2023,Plug-in Hybrid (PHEV),92167,3
2023,Plug-in Hybrid (PHEV),92168,2
2023,Plug-in Hybrid (PHEV),92169,5
2023,Plug-in Hybrid (PHEV),92170,3
2023,Plug-in Hybrid (PHEV),92171,1
2023,Plug-in Hybrid (PHEV),92172,5
2023,Plug-in Hybrid (PHEV),92173,130
2023,Plug-in Hybrid (PHEV),92175,1
2023,Plug-in Hybrid (PHEV),92176,3
2023,Plug-in Hybrid (PHEV),92177,2
2023,Plug-in Hybrid (PHEV),92178,6
2023,Plug-in Hybrid (PHEV),92191,4
2023,Plug-in Hybrid (PHEV),92192,3
2023,Plug-in Hybrid (PHEV),92193,2
2023,Plug-in Hybrid (PHEV),92195,2
2023,Plug-in Hybrid (PHEV),92196,3
2023,Plug-in Hybrid (PHEV),92198,4
2023,Plug-in Hybrid (PHEV),92201,230
2023,Plug-in Hybrid (PHEV),92202,3
2023,Plug-in Hybrid (PHEV),92203,297
2023,Plug-in Hybrid (PHEV),92210,86
2023,Plug-in Hybrid (PHEV),92211,337
2023,Plug-in Hybrid (PHEV),92220,155
2023,Plug-in Hybrid (PHEV),92223,504
2023,Plug-in Hybrid (PHEV),92225,31
2023,Plug-in Hybrid (PHEV),92226,2
2023,Plug-in Hybrid (PHEV),92227,55
2023,Plug-in Hybrid (PHEV),92230,6
2023,Plug-in Hybrid (PHEV),92231,114
2023,Plug-in Hybrid (PHEV),92232,4
2023,Plug-in Hybrid (PHEV),92233,6
2023,Plug-in Hybrid (PHEV),92234,351
2023,Plug-in Hybrid (PHEV),92236,70
2023,Plug-in Hybrid (PHEV),92240,146
2023,Plug-in Hybrid (PHEV),92241,49
2023,Plug-in Hybrid (PHEV),92242,2
2023,Plug-in Hybrid (PHEV),92243,134
2023,Plug-in Hybrid (PHEV),92244,1
2023,Plug-in Hybrid (PHEV),92247,4
2023,Plug-in Hybrid (PHEV),92248,2
2023,Plug-in Hybrid (PHEV),92249,25
2023,Plug-in Hybrid (PHEV),92250,15
2023,Plug-in Hybrid (PHEV),92251,92
2023,Plug-in Hybrid (PHEV),92252,43
2023,Plug-in Hybrid (PHEV),92253,346
2023,Plug-in Hybrid (PHEV),92254,12
2023,Plug-in Hybrid (PHEV),92255,7
2023,Plug-in Hybrid (PHEV),92256,21
2023,Plug-in Hybrid (PHEV),92257,7
2023,Plug-in Hybrid (PHEV),92258,1
2023,Plug-in Hybrid (PHEV),92259,2
2023,Plug-in Hybrid (PHEV),92260,282
2023,Plug-in Hybrid (PHEV),92261,6
2023,Plug-in Hybrid (PHEV),92262,287
2023,Plug-in Hybrid (PHEV),92263,10
2023,Plug-in Hybrid (PHEV),92264,308
2023,Plug-in Hybrid (PHEV),92266,1
2023,Plug-in Hybrid (PHEV),92268,2
2023,Plug-in Hybrid (PHEV),92270,362
2023,Plug-in Hybrid (PHEV),92273,5
2023,Plug-in Hybrid (PHEV),92274,29
2023,Plug-in Hybrid (PHEV),92275,3
2023,Plug-in Hybrid (PHEV),92276,33
2023,Plug-in Hybrid (PHEV),92277,92
2023,Plug-in Hybrid (PHEV),92281,2
2023,Plug-in Hybrid (PHEV),92282,7
2023,Plug-in Hybrid (PHEV),92283,4
2023,Plug-in Hybrid (PHEV),92284,117
2023,Plug-in Hybrid (PHEV),92285,14
2023,Plug-in Hybrid (PHEV),92286,3
2023,Plug-in Hybrid (PHEV),92301,108
2023,Plug-in Hybrid (PHEV),92305,2
2023,Plug-in Hybrid (PHEV),92307,223
2023,Plug-in Hybrid (PHEV),92308,185
2023,Plug-in Hybrid (PHEV),92309,1
2023,Plug-in Hybrid (PHEV),92310,16
2023,Plug-in Hybrid (PHEV),92311,78
2023,Plug-in Hybrid (PHEV),92312,3
2023,Plug-in Hybrid (PHEV),92313,88
2023,Plug-in Hybrid (PHEV),92314,33
2023,Plug-in Hybrid (PHEV),92315,41
2023,Plug-in Hybrid (PHEV),92316,92
2023,Plug-in Hybrid (PHEV),92317,26
2023,Plug-in Hybrid (PHEV),92320,88
2023,Plug-in Hybrid (PHEV),92321,10
2023,Plug-in Hybrid (PHEV),92322,3
2023,Plug-in Hybrid (PHEV),92324,218
2023,Plug-in Hybrid (PHEV),92325,70
2023,Plug-in Hybrid (PHEV),92329,15
2023,Plug-in Hybrid (PHEV),92333,5
2023,Plug-in Hybrid (PHEV),92335,280
2023,Plug-in Hybrid (PHEV),92336,1004
2023,Plug-in Hybrid (PHEV),92337,196
2023,Plug-in Hybrid (PHEV),92339,6
2023,Plug-in Hybrid (PHEV),92340,1
2023,Plug-in Hybrid (PHEV),92341,4
2023,Plug-in Hybrid (PHEV),92342,52
2023,Plug-in Hybrid (PHEV),92344,132
2023,Plug-in Hybrid (PHEV),92345,317
2023,Plug-in Hybrid (PHEV),92346,365
2023,Plug-in Hybrid (PHEV),92347,2
2023,Plug-in Hybrid (PHEV),92350,3
2023,Plug-in Hybrid (PHEV),92352,57
2023,Plug-in Hybrid (PHEV),92354,204
2023,Plug-in Hybrid (PHEV),92356,11
2023,Plug-in Hybrid (PHEV),92358,10
2023,Plug-in Hybrid (PHEV),92359,51
2023,Plug-in Hybrid (PHEV),92363,7
2023,Plug-in Hybrid (PHEV),92365,2
2023,Plug-in Hybrid (PHEV),92368,6
2023,Plug-in Hybrid (PHEV),92371,63
2023,Plug-in Hybrid (PHEV),92372,42
2023,Plug-in Hybrid (PHEV),92373,441
2023,Plug-in Hybrid (PHEV),92374,346
2023,Plug-in Hybrid (PHEV),92375,10
2023,Plug-in Hybrid (PHEV),92376,297
2023,Plug-in Hybrid (PHEV),92377,130
2023,Plug-in Hybrid (PHEV),92378,3
2023,Plug-in Hybrid (PHEV),92382,45
